1321
306.742 304.953 304.41 302.946 301.38 299.684 297.741 295.628 293.511 291.454 289.461 287.47 285.497 283.511 281.552 279.216 276.746 274.45 271.996 269.245 266.5 263.925 261.92 260.131 257.94 255.14 251.599 247.333 242.491 237.236 232.162 226.7 220.487 214.772 210.464 204.072 200.883 
306.742 305.078 304.285 302.634 301.13 299.497 297.616 295.566 293.449 291.392 289.399 287.47 285.497 283.511 281.489 279.216 276.746 274.45 271.996 269.245 266.5 263.925 261.92 260.131 257.94 255.14 251.599 247.333 242.553 237.236 232.1 226.7 220.487 214.835 210.339 204.26 200.82 
306.617 305.078 304.097 302.384 300.88 299.309 297.491 295.566 293.449 291.392 289.399 287.408 285.435 283.511 281.489 279.216 276.746 274.387 271.996 269.307 266.562 263.925 261.92 260.131 257.94 255.078 251.537 247.27 242.553 237.236 232.037 226.637 220.549 214.835 210.339 204.322 200.82 
306.492 304.953 303.972 302.196 300.63 299.122 297.366 295.503 293.449 291.392 289.399 287.345 285.372 283.449 281.489 279.216 276.746 274.387 271.934 269.245 266.562 263.925 261.858 260.131 257.94 255.078 251.474 247.27 242.553 237.236 231.975 226.637 220.612 214.835 210.277 204.447 200.758 
306.305 304.765 303.785 302.071 300.505 298.934 297.241 295.441 293.449 291.454 289.399 287.345 285.372 283.386 281.427 279.154 276.746 274.325 271.871 269.245 266.5 263.925 261.858 260.131 258.003 255.078 251.474 247.27 242.553 237.236 231.912 226.637 220.674 214.897 210.339 204.572 200.758 
306.18 304.515 303.722 302.009 300.38 298.809 297.116 295.316 293.386 291.392 289.399 287.408 285.435 283.449 281.427 279.154 276.683 274.325 271.809 269.182 266.5 263.863 261.858 260.068 258.003 255.078 251.412 247.208 242.491 237.173 231.85 226.637 220.737 214.96 210.339 204.635 200.758 
306.055 304.265 303.597 301.884 300.255 298.684 296.929 295.191 293.386 291.392 289.461 287.408 285.435 283.449 281.427 279.154 276.683 274.262 271.746 269.182 266.5 263.863 261.858 260.006 258.003 255.078 251.349 247.208 242.491 237.111 231.787 226.637 220.737 214.96 210.339 204.76 200.758 
305.93 304.015 303.535 301.759 300.13 298.497 296.741 295.066 293.386 291.392 289.461 287.47 285.497 283.511 281.489 279.091 276.683 274.2 271.684 269.12 266.5 263.863 261.795 259.943 258.003 255.078 251.349 247.145 242.428 237.111 231.787 226.637 220.799 215.022 210.464 204.822 200.758 
305.805 303.828 303.472 301.634 299.942 298.309 296.616 295.066 293.386 291.454 289.461 287.47 285.497 283.511 281.489 279.091 276.621 274.2 271.621 269.057 266.5 263.863 261.795 259.818 258.003 255.015 251.349 247.083 242.428 237.048 231.725 226.637 220.799 215.147 210.527 204.885 200.758 
305.617 303.703 303.347 301.446 299.692 298.059 296.554 295.128 293.511 291.517 289.524 287.533 285.56 283.511 281.489 279.091 276.558 274.075 271.559 269.057 266.437 263.863 261.733 259.756 257.878 255.015 251.287 247.083 242.366 237.048 231.725 226.637 220.862 215.272 210.589 204.885 200.633 
